	业务子类	受理时间	受理日类型	受理紧急程度	受理重要程度	首次评议	通话时长	供电所类型	用电类型	该线路当天跳闸重合闸成功次数	该线路当天跳闸重合闸不成功次数	前一天至当天成功	前一天至当天不成功	前两天至当天成功	前两天至当天不成功	前三天至当天成功	前三天至当天不成功	受理变电站编号	受理用户前半年总工单	受理用户前半年一般工单提级投诉	受理用户前半年意见不提级工单	受理用户前半年意见转投诉工单	受理用户前半年投诉工单	受理当天温度：最大/最小/平均	受理当天温度：最大/最小/平均.1	受理当天温度：最大/最小/平均.2	受理前期三天温度：最大/最小/平均	受理前期三天温度：最大/最小/平均.1	受理前期三天温度：最大/最小/平均.2	受理后期三天温度：最大/最小/平均	受理后期三天温度：最大/最小/平均.1	受理后期三天温度：最大/最小/平均.2	受理当天/前三天/后三天最恶劣天气	受理当天/前三天/后三天最恶劣天气.1	受理当天/前三天/后三天最恶劣天气.2	受理当天最大/最小/平均风力	受理当天最大/最小/平均风力.1	受理当天最大/最小/平均风力.2	受理前三天最大/最小/平均风力	受理前三天最大/最小/平均风力.1	受理前三天最大/最小/平均风力.2	受理后三天平均最大/最小/风力	受理后三天平均最大/最小/风力.1	受理后三天平均最大/最小/风力.2	受理当天风向	47-49/受理前三天最大/最小/平均负荷	47-49/受理前三天最大/最小/平均负荷.1	47-49/受理前三天最大/最小/平均负荷.2	业务类型	工单风险类别
3595	3	19	1	1	1	3	230	3	4	0	0	0	0	0	0	0	0	35	1	0	0	0	1	23	16	19.0	21	9	15.56140351	23	11	17.64649123	8	6	7	3	0	1.736842105	2	0	1.315789474	3	1	2.105263158	2	962.217	480.925	684.761	7	5
3596	1	7	2	1	1	3	144	1	4	0	0	0	0	0	0	0	0	29	1	0	0	0	1	34	29	31.45833333	32	26	29.59722222	34	27	30.27777778	12	10	11	4	0	1.958333333	3	1	1.666666667	5	1	2.291666667	6	1196.568	772.013	982.01	7	5
3597	4	10	4	1	1	3	307	1	4	0	0	0	0	0	0	0	0	9	2	0	0	0	1	31	22	25.75	28	20	23.08333333	30	22	25.12560386	11	8	9	6	1	2.458333333	5	1	2.041666667	5	2	3.375	2	1199.84	743.693	959.972	7	5
3598	2	10	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	15	12	0	0	0	3	32	26	29.84210526	35	27	30.42105263	32	26	29.2745614	11	9	10	4	1	2.789473684	3	0	1.789473684	3	1	1.95	6	1199.904	762.647	970.563	7	5
3599	2	10	1	1	1	2	283	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	1	25	17	21.21052632	25	17	20.32894737	27	20	22.69736842	9	6	8	3	0	1.368421053	2	0	1.3	3	1	2.35	2	971.133	557.892	750.89	7	5
3600	3	10	2	1	1	3	274	5	4	0	0	0	0	0	0	0	0	32	1	0	0	0	1	31	26	29.05	32	26	29.16842105	32	24	28.14035088	11	9	10	4	0	2.3	4	0	2.421052632	3	1	2.210526316	1	1044.833	679.85	852.69	7	5
3601	4	20	1	1	1	3	199	3	4	0	0	0	0	0	0	0	0	35	3	0	0	0	1	31	26	28.33333333	32	24	28.91666667	33	27	29.91666667	11	9	10	2	0	1.666666667	3	0	1.916666667	3	1	1.625	1	1276.128	854.46	1043.947	7	5
3602	7	17	1	1	1	3	361	2	4	0	0	0	0	0	0	0	0	16	1	0	0	0	1	30	24	26.5	32	25	28.63131313	31	25	28.9520202	11	9	9	5	4	4.833333333	5	2	3.75	6	2	4.666666667	9	1321.241	913.783	1086.613	7	5
3603	4	12	1	1	1	3	796	1	2	0	0	0	0	0	0	0	0	26	2	0	0	0	1	20	10	15.45833333	24	11	14.91666667	23	15	18.63899868	7	4	6	2	0	1.333333333	4	1	2.166666667	3	1	2.0	2	1029.368	543.985	759.734	7	5
3604	4	12	2	1	1	3	250	1	4	0	1	0	1	0	1	0	1	12	1	0	0	0	1	33	26	29.8	32	24	28.7745614	33	27	30.24688109	12	9	10	2	1	1.6	3	1	2.35	3	2	2.25	1	1098.269	727.497	903.749	7	5
3605	4	19	1	1	1	3	0	4	4	0	0	0	0	0	0	0	0	1	3	0	0	0	1	33	25	28.45454545	32	25	28.86111111	33	24	29.06547619	12	9	10	2	0	0.772727273	3	0	1.958333333	3	1	1.785714286	1	1319.074	893.436	1092.757	7	5
3606	4	21	1	1	1	3	706	1	4	0	0	0	0	0	0	0	0	31	7	0	0	0	2	24	20	21.78947368	29	22	23.91491228	28	9	22.78849903	9	7	8	3	1	2.0	2	0	1.157894737	5	3	4.166666667	2	908.191	506.473	685.215	7	5
3607	4	13	1	1	1	3	344	1	4	0	0	0	0	0	0	0	0	37	4	0	0	0	2	33	25	28.45454545	32	25	28.86111111	33	24	29.06547619	12	9	10	2	0	0.772727273	3	0	1.958333333	3	1	1.785714286	1	1319.074	893.436	1092.757	7	5
3608	4	20	1	1	1	3	156	3	4	0	0	0	0	0	0	0	0	24	4	0	0	0	1	33	24	28.78947368	34	25	29.39311594	34	27	30.38888889	12	9	10	2	0	1.421052632	2	0	1.260869565	3	1	2.125	6	1250.741	713.366	964.473	7	5
3609	3	19	1	1	1	1	68	1	4	0	0	0	0	0	0	0	0	12	1	0	0	0	1	32	25	29.42105263	33	25	28.92982456	33	25	28.53333333	11	9	10	2	1	1.578947368	3	1	2.263157895	3	1	2.3	3	1163.818	755.733	920.702	7	5
3610	1	19	1	1	1	2	285	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	2	28	21	24.44444444	26	18	20.86296296	30	22	24.77192982	10	8	9	3	0	1.055555556	3	0	1.684210526	3	1	2.052631579	2	890.731	481.251	652.424	7	5
3611	4	20	2	2	1	2	0	4	4	0	0	0	0	0	0	0	0	1	3	0	0	0	1	28	21	24.625	28	18	23.20833333	30	21	25.23611111	10	8	9	3	1	1.916666667	3	1	1.791666667	4	1	2.5	2	1217.422	717.445	949.933	7	5
3612	4	15	1	2	1	3	412	5	4	0	0	0	0	0	0	0	0	37	4	0	0	0	1	30	25	27.26315789	34	24	28.74122807	32	25	28.21754386	11	9	10	4	2	2.894736842	3	1	2.263157895	5	2	2.95	3	1151.34	755.497	948.389	7	5
3613	4	16	1	2	1	3	562	1	4	0	0	0	0	0	0	0	0	37	6	0	0	0	1	28	23	24.875	30	21	25.15277778	28	22	23.625	10	8	9	4	1	2.5	2	0	1.333333333	3	2	2.833333333	2	1240.565	733.777	978.814	7	5
3614	4	11	1	1	1	1	836	1	9	0	0	0	0	0	0	0	0	15	2	0	0	0	1	32	27	30.21052632	33	25	28.76842105	34	25	29.8245614	11	10	11	2	0	1.578947368	3	0	1.95	3	2	2.421052632	3	1096.551	710.269	887.179	7	5
3615	4	16	1	1	1	1	359	1	4	0	0	0	0	0	0	0	0	26	3	0	0	0	1	33	27	30.15	33	26	30.13021442	32	26	28.90526316	12	10	11	3	2	2.25	2	1	1.6	3	1	1.789473684	1	1183.109	746.077	939.086	7	5
3616	2	9	1	1	1	3	203	1	4	0	0	0	0	0	0	0	0	29	2	0	0	0	1	22	17	19.6	24	12	18.45614035	19	14	16.7122807	8	6	7	3	2	2.35	4	0	2.105263158	3	1	2.473684211	3	909.847	490.708	664.963	7	5
3617	4	15	2	1	1	2	0	1	4	0	0	0	0	0	0	0	0	31	11	0	0	0	1	23	16	19.0	22	10	17.45844313	23	12	18.45833333	8	6	7	2	0	1.590909091	2	0	1.333333333	4	2	2.625	2	972.492	552.705	752.836	7	5
3618	3	0	1	1	1	3	107	2	4	0	0	0	0	0	0	0	0	16	7	0	0	0	2	33	28	30.375	34	27	31.15277778	32	26	29.20833333	12	10	11	3	0	1.625	3	0	1.791666667	3	1	1.875	6	1324.661	816.401	1032.836	7	5
3619	1	16	1	1	1	3	430	4	4	0	0	0	0	0	0	0	0	45	1	0	0	0	1	21	18	19.41666667	30	20	24.79166667	28	17	21.93961353	8	7	7	6	1	3.166666667	4	1	1.833333333	5	1	3.541666667	8	1102.448	681.228	899.412	7	5
3620	4	22	1	1	1	3	1382	2	4	0	0	0	0	0	0	0	0	4	5	0	0	0	1	31	25	27.5	34	25	27.36842105	33	26	29.28157895	11	9	10	3	0	1.45	2	0	1.210526316	2	1	1.75	1	1120.298	668.359	917.833	7	5
3621	3	19	1	1	1	3	191	3	4	0	0	0	0	0	0	0	0	18	1	0	0	0	1	20	15	16.91666667	23	14	18.98611111	23	13	17.47222222	7	6	6	4	1	2.708333333	2	1	1.5	4	2	2.75	9	1179.318	694.283	921.96	7	5
3622	4	15	1	1	1	3	185	1	2	0	0	0	0	0	0	0	0	37	15	0	0	0	1	33	30	31.14285714	33	27	30.31038647	32	25	28.79166667	12	11	11	4	0	1.857142857	3	0	1.708333333	3	0	1.666666667	6	1323.051	899.788	1066.637	7	5
3623	1	11	1	1	1	3	194	1	4	0	0	0	0	0	0	0	0	26	2	0	0	0	1	31	26	28.625	31	24	26.73611111	31	23	26.97222222	11	9	10	5	0	1.875	5	0	1.75	6	2	3.916666667	1	1283.409	825.831	1043.037	7	5
3624	4	19	2	1	1	3	131	1	4	0	0	0	0	0	0	0	0	29	2	0	0	0	1	34	29	31.29166667	33	29	30.88888889	32	25	27.86111111	12	10	11	3	0	1.875	3	1	1.913043478	3	1	2.083333333	6	1369.653	977.584	1173.4	7	5
3625	4	14	1	1	1	2	494	1	4	0	0	0	0	0	0	0	0	37	2	0	0	0	1	32	23	27.43478261	32	23	27.29675638	34	23	28.52777778	11	8	10	2	0	1.260869565	2	0	1.260869565	3	1	1.791666667	2	1239.999	781.581	993.84	7	5
3626	4	23	1	1	1	3	116	1	4	0	0	0	0	0	0	0	0	29	3	0	0	0	1	32	29	30.54545455	33	26	30.12121212	33	29	31.18181818	11	10	11	6	2	3.454545455	5	1	3.727272727	4	2	2.727272727	6	1415.705	884.175	1132.233	7	5
3627	3	9	1	1	1	2	0	3	6	0	0	0	0	0	0	0	0	30	3	0	0	0	2	34	26	28.47368421	32	25	28.89473684	31	25	27.04385965	12	9	10	3	1	1.947368421	3	1	2.0	4	2	2.736842105	8	1178.936	760.137	947.195	7	5
3628	4	10	2	1	1	1	0	4	6	0	0	0	0	0	0	0	0	8	3	0	0	0	1	30	25	27.47368421	32	25	28.55	32	24	27.45935673	11	9	10	4	2	2.789473684	3	1	2.3	4	2	2.85	2	1010.842	643.333	829.279	7	5
3629	2	16	2	1	1	2	1095	1	4	0	0	0	0	0	0	0	0	9	5	0	0	0	1	31	25	28.03225806	30	20	25.46774194	32	27	29.17021277	11	9	10	3	1	2.161290323	2	0	1.419354839	4	1	2.170212766	1	1021.96	585.473	789.999	7	5
3630	2	15	1	1	1	1	566	1	9	0	0	0	0	0	0	0	0	15	8	0	0	0	1	13	11	11.78947368	18	12	15.32017544	16	8	11.85	5	4	4	5	1	2.421052632	3	0	1.75	4	2	2.736842105	9	959.811	500.825	686.085	7	5
3631	5	13	1	1	1	2	270	1	4	0	0	0	0	0	0	0	0	29	3	0	0	0	1	31	29	30.0	32	28	30.11616162	32	25	29.63131313	11	10	11	6	2	5.181818182	5	0	4.0	6	5	5.583333333	1	1365.944	938.279	1127.962	7	5
3632	3	17	1	1	1	3	0	4	4	0	0	0	0	0	0	0	0	32	2	0	0	0	1	32	26	28.84210526	33	26	29.34122807	33	25	28.92982456	11	9	10	3	1	1.789473684	2	0	1.55	5	1	2.684210526	3	1191.706	801.387	967.785	7	5
3633	4	22	1	2	1	3	0	1	4	0	0	0	0	0	0	0	0	9	3	0	0	0	1	27	22	24.6	27	13	19.33333333	29	21	25.16312057	10	8	9	2	0	1.311111111	2	0	1.234042553	3	2	2.382978723	1	998.622	533.961	761.178	7	5
3634	1	11	1	1	1	3	215	1	4	0	0	0	0	0	0	0	0	12	2	0	0	0	1	32	26	28.70833333	34	27	30.27777778	33	28	30.95863527	11	9	10	3	1	1.875	2	0	1.625	4	2	2.260869565	1	1338.803	913.032	1110.13	7	5
3635	3	12	1	2	1	3	278	2	4	0	0	0	0	0	0	0	0	4	1	0	0	0	1	32	25	28.33333333	32	26	29.31944444	33	25	29.09199134	11	9	10	3	0	1.958333333	2	0	1.5	2	1	1.785714286	1	1319.074	884.95	1095.783	7	5
3636	4	10	1	1	1	3	103	1	4	0	0	0	0	0	0	0	0	29	1	0	0	0	1	23	13	17.83333333	25	10	17.30434783	25	13	19.95833333	8	5	6	2	1	1.625	3	0	2.260869565	6	2	3.333333333	1	1051.114	561.384	788.854	7	5
3637	1	10	2	1	1	1	429	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	2	23	16	18.63157895	23	11	17.64649123	22	13	17.20263158	8	6	7	3	0	1.631578947	2	0	1.35	3	1	1.9	2	904.618	477.299	659.783	7	5
3638	1	22	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	1	27	20	23.17391304	30	21	24.87620773	27	18	22.52415459	10	7	8	5	1	2.0	5	0	2.625	5	1	2.625	2	1070.923	628.687	848.791	7	5
3639	2	17	2	2	1	1	99	3	4	0	0	0	0	0	0	0	0	42	5	0	0	0	1	24	17	21.57894737	32	20	25.15789474	26	16	18.86491228	9	6	8	4	2	3.210526316	3	1	2.105263158	4	1	2.526315789	9	991.687	605.595	773.839	7	5
3640	3	10	1	1	1	1	0	1	4	0	0	0	0	0	0	0	0	12	3	0	0	0	1	30	25	27.3	34	25	29.06052632	35	26	30.26315789	11	9	10	3	2	2.35	3	1	2.2	3	2	2.157894737	9	1182.652	741.853	964.349	7	5
3641	4	15	2	1	1	3	195	3	4	0	0	0	0	0	0	0	0	35	2	0	0	0	1	32	26	28.33333333	32	24	26.80555556	32	25	27.875	11	9	10	5	0	1.833333333	4	0	1.25	6	0	2.083333333	1	1285.425	852.328	1053.689	7	5
3642	3	20	2	1	1	3	182	2	4	0	0	0	0	0	0	0	0	4	1	0	0	0	1	32	30	30.34782609	32	27	30.44444444	33	26	30.08928571	11	11	11	3	1	1.956521739	2	0	1.541666667	4	0	1.857142857	6	1254.293	822.237	1013.937	7	5
3643	4	11	1	2	1	3	0	1	4	0	0	0	0	0	0	0	0	12	4	0	0	0	1	21	18	19.11111111	22	11	16.875	25	11	19.71929825	8	7	7	2	0	1.333333333	2	0	1.416666667	3	1	2.333333333	3	1253.475	772.787	1002.992	7	5
3644	4	17	1	1	1	1	354	1	6	0	0	0	1	0	1	0	1	19	1	0	0	0	1	31	28	29.5	31	25	27.95224172	32	26	29.19035088	11	10	10	3	1	2.222222222	2	1	1.666666667	4	2	2.789473684	1	1021.597	657.647	848.864	7	5
3645	2	21	2	2	1	2	399	1	4	0	0	0	0	0	0	0	0	26	2	0	0	0	1	28	25	25.84210526	28	20	23.26315789	32	24	27.34473684	10	9	9	3	1	1.947368421	3	0	1.8	3	0	1.7	1	999.142	591.819	790.79	7	5
3646	4	10	2	1	1	3	198	1	4	0	0	0	0	0	0	0	0	31	2	0	0	0	1	31	26	28.73684211	33	27	30.03888889	34	26	29.90964912	11	9	10	3	1	2.210526316	2	1	1.65	4	2	2.368421053	1	1250.501	887.999	1030.689	7	5
3647	2	20	1	1	1	2	0	1	4	0	0	0	0	0	0	0	0	12	4	0	0	0	1	12	10	10.85	19	7	12.05263158	19	10	14.4254386	5	4	4	3	1	1.75	3	0	2.263157895	4	2	2.65	9	1032.991	488.362	720.851	7	5
3648	4	17	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	9	0	0	0	3	31	26	28.33333333	32	24	28.91666667	33	27	29.91666667	11	9	10	2	0	1.666666667	3	0	1.916666667	3	1	1.625	1	1276.128	854.46	1043.947	7	5
3649	3	11	1	1	1	2	166	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	1	25	18	21.41176471	25	14	19.10251118	25	17	20.32894737	9	7	8	3	0	1.647058824	3	0	1.684210526	3	0	1.5	2	992.207	556.873	755.876	7	5
3650	4	14	2	1	1	3	1330	2	4	0	0	0	0	0	0	0	0	16	1	0	0	0	1	18	15	16.26086957	21	16	18.32729469	18	14	15.03502415	7	6	6	6	2	5.434782609	5	1	4.173913043	7	1	5.652173913	2	1018.983	567.617	793.616	7	5
3651	4	23	1	1	1	2	369	4	4	0	0	0	0	0	0	0	0	27	4	0	0	0	1	33	31	31.52173913	33	26	30.02083333	34	26	29.83574879	12	11	11	4	2	2.260869565	3	0	1.666666667	3	1	2.208333333	6	1283.635	835.903	1040.659	7	5
3652	4	10	1	1	1	2	0	1	4	0	0	0	0	0	0	0	0	26	6	0	0	0	1	15	11	13.0	26	13	20.17755991	15	10	12.81140351	6	4	5	5	2	3.888888889	2	1	1.9	3	2	2.473684211	1	910.485	495.31	673.244	7	5
3653	2	12	1	2	1	1	110	3	4	0	0	0	0	0	0	0	0	35	6	0	0	0	1	28	24	25.94736842	31	24	27.98120301	32	26	29.33333333	10	9	9	2	1	1.684210526	2	0	1.473684211	3	1	2.315789474	6	1112.911	742.484	902.881	7	5
3654	6	9	1	1	1	3	324	1	4	0	0	0	0	0	0	0	0	29	1	0	0	0	1	32	30	30.52631579	32	26	30.47368421	33	29	30.81893705	11	11	11	3	2	2.421052632	3	1	1.684210526	4	1	2.473684211	6	1062.381	721.586	874.057	7	5
3655	1	11	1	2	1	3	0	1	4	0	0	0	0	0	0	0	0	37	15	0	0	0	2	29	23	25.89361702	34	24	28.36679001	32	24	28.06646962	10	8	9	3	1	1.936170213	3	0	1.638297872	3	2	2.106382979	8	1284.578	888.156	1056.801	7	5
3656	4	21	1	1	1	3	362	5	4	0	0	0	0	0	0	0	0	39	5	0	0	0	1	31	26	28.58333333	31	23	27.48611111	30	25	27.27777778	11	9	10	5	2	3.458333333	5	1	3.333333333	5	1	3.416666667	1	1310.008	838.286	1075.42	7	5
3657	3	18	1	1	1	3	225	3	4	0	0	0	0	0	0	0	0	18	1	0	0	0	1	32	29	30.85	32	30	30.84210526	33	28	30.34262126	11	10	11	3	1	2.45	3	2	2.421052632	4	1	2.473684211	6	1058.193	737.224	890.741	7	5
3658	1	16	2	1	1	3	120	1	4	0	0	0	0	0	0	0	0	3	3	0	0	0	1	33	31	31.52173913	33	26	30.02083333	34	26	29.83574879	12	11	11	4	2	2.260869565	3	0	1.666666667	3	1	2.208333333	6	1283.635	835.903	1040.659	7	5
3659	4	15	1	1	1	1	207	1	4	0	0	0	0	0	0	0	0	37	2	0	0	0	1	27	21	23.0	26	20	22.58333333	24	13	17.17330918	10	8	8	6	2	4.541666667	6	0	3.416666667	7	2	5.208333333	1	928.843	498.524	690.808	7	5
3660	4	14	1	1	1	3	132	1	4	0	0	0	0	0	0	0	0	37	1	0	0	0	1	32	28	30.41666667	33	26	29.19444444	33	29	31.25030193	11	10	11	3	0	1.666666667	2	0	1.625	4	2	2.260869565	6	1338.803	873.689	1080.739	7	5
3661	7	22	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	5	0	0	0	1	32	27	29.42105263	32	27	29.35964912	32	25	28.6377193	11	10	10	4	2	2.789473684	3	1	2.210526316	4	2	2.7	1	1106.455	687.248	864.48	7	5
3662	4	10	2	1	1	3	0	2	4	0	0	0	0	0	0	0	0	16	5	0	0	0	1	31	27	28.57894737	31	23	26.73508772	31	23	28.29298246	11	10	10	2	1	1.736842105	3	0	1.875	3	1	2.157894737	1	1077.153	713.248	863.389	7	5
3663	3	12	1	1	1	2	105	1	4	0	0	0	0	0	0	0	0	12	3	0	0	0	1	31	25	26.87234043	33	25	28.64539007	30	25	26.26661666	11	9	9	2	0	1.659574468	3	1	1.723404255	2	0	1.617021277	2	1225.726	814.015	988.198	7	5
3664	4	17	1	1	1	3	0	4	6	0	0	0	0	0	0	0	0	20	2	0	0	0	1	33	27	30.09090909	33	26	30.57575758	32	28	30.39393939	12	10	11	2	1	1.545454545	2	0	1.636363636	3	1	2.0	1	1444.504	951.454	1170.749	7	5
3665	3	11	1	1	1	3	228	1	4	0	0	0	0	0	0	0	0	37	2	0	0	0	1	32	30	31.15	33	30	31.1248538	33	27	30.03888889	11	11	11	4	2	2.85	4	2	2.65	3	1	2.055555556	6	1262.604	810.617	1014.117	7	5
3666	2	10	2	1	1	3	157	3	4	0	0	0	0	0	0	0	0	18	4	0	0	0	1	31	24	27.15789474	31	21	27.31578947	31	22	26.96666667	11	9	10	3	1	1.736842105	3	0	1.263157895	3	1	1.6	9	1056.727	682.793	842.422	7	5
3667	3	10	2	1	1	2	378	3	4	0	0	0	0	0	0	0	0	42	1	0	0	0	1	31	24	27.85	31	23	26.90789474	31	23	28.17017544	11	9	10	3	1	2.25	3	0	1.789473684	3	1	1.842105263	1	1089.641	713.248	884.85	7	5
3668	4	10	1	1	1	3	105	1	4	0	0	0	0	0	0	0	0	12	3	0	0	0	1	32	28	29.8	33	25	28.08080808	32	24	27.5	11	10	10	3	1	1.866666667	2	0	1.181818182	3	1	2.0	2	1275.263	789.799	1060.988	7	5
3669	1	9	2	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	2	0	0	0	1	32	26	29.0	32	25	28.48611111	33	27	29.86111111	11	9	10	2	0	1.333333333	3	0	1.75	3	1	1.958333333	2	1212.399	794.012	998.655	7	5
3670	1	12	2	1	1	3	529	3	4	0	0	0	0	0	0	0	0	35	1	0	0	0	1	27	19	22.84210526	23	12	17.66403509	25	15	19.11442495	10	7	8	3	0	1.421052632	2	0	0.894736842	4	2	2.25	2	951.84	484.965	682.723	7	5
3671	3	11	2	1	1	3	900	1	4	0	0	0	0	0	0	0	0	37	1	0	0	0	1	23	19	20.38888889	26	19	22.39210526	28	18	22.21481481	8	7	7	4	1	2.222222222	3	1	1.894736842	3	1	2.05	9	900.56	497.615	666.707	7	5
3672	4	12	2	1	1	3	282	1	4	0	0	0	0	0	0	0	0	3	6	0	0	0	1	32	28	29.76595745	32	25	28.59231297	33	28	30.55858773	11	10	10	4	1	2.170212766	3	1	1.914893617	4	1	2.239130435	6	1120.186	645.258	886.29	7	5
3673	4	15	1	1	1	2	316	1	4	0	0	0	0	0	0	0	0	37	7	0	0	0	1	27	25	25.83333333	29	24	25.86111111	34	25	29.39311594	10	9	9	3	0	1.708333333	4	1	2.375	3	1	1.666666667	1	1215.706	637.047	896.846	7	5
3674	3	18	1	1	1	3	0	3	4	0	0	0	0	0	0	0	0	18	9	0	0	0	2	32	26	27.26315789	32	25	28.03586745	32	24	28.7745614	11	9	10	3	0	1.842105263	3	0	1.3	5	2	3.578947368	9	1076.678	731.847	880.29	7	5
3675	4	10	2	1	1	3	274	1	4	0	0	0	0	0	0	0	0	12	3	0	0	0	3	22	18	19.66666667	29	15	21.63647343	26	17	21.25	8	7	7	2	1	1.958333333	3	1	2.125	3	0	1.666666667	2	1107.541	643.241	867.959	7	5
3676	1	10	1	1	1	2	132	1	4	0	0	0	0	0	0	0	0	29	1	0	0	0	1	26	18	21.95744681	29	17	23.21276596	27	19	22.86493302	9	7	8	4	0	2.489361702	3	1	1.978723404	3	2	2.404255319	1	1015.828	602.858	805.352	7	5
3677	2	18	1	1	1	3	332	1	4	0	0	0	0	0	0	0	0	29	3	0	0	0	1	6	5	5.45	17	4	9.742105263	14	5	9.572807018	3	2	2	3	1	2.15	4	1	2.3	6	1	2.842105263	9	1100.053	538.1	779.206	7	5
3678	3	13	2	1	1	3	412	2	4	0	0	0	0	0	0	0	0	16	1	0	0	0	1	33	27	30.15	33	26	30.13021442	32	26	28.90526316	12	10	11	3	2	2.25	2	1	1.6	3	1	1.789473684	1	1183.109	746.077	939.086	7	5
3679	3	8	1	1	1	3	855	2	4	0	0	0	0	0	0	0	0	16	1	0	0	0	1	31	25	27.91666667	33	23	28.43055556	32	27	30.04166667	11	9	10	3	1	1.833333333	3	0	1.5	3	1	2.041666667	6	1336.414	927.349	1099.211	7	5
3680	4	23	1	1	1	2	172	5	4	0	0	0	0	0	0	0	0	4	2	0	0	0	1	32	29	30.85	32	30	30.84210526	33	28	30.34262126	11	10	11	3	1	2.45	3	2	2.421052632	4	1	2.473684211	6	1058.193	737.224	890.741	7	5
3681	1	13	3	1	1	3	218	2	4	0	0	0	0	0	0	0	0	33	1	0	0	0	1	33	27	30.08695652	33	26	29.15942029	34	26	29.97101449	12	10	11	5	0	1.52173913	5	0	1.434782609	5	0	2.347826087	6	1388.592	940.463	1178.026	7	5
3682	4	18	2	1	1	3	344	1	4	0	0	0	0	0	0	0	0	19	4	0	0	0	2	32	25	28.89473684	30	24	27.05263158	32	26	28.39814815	11	9	10	3	0	2.105263158	3	1	2.263157895	4	1	2.95	2	1123.99	744.232	921.605	7	5
3683	1	8	1	1	1	3	245	1	4	0	0	0	0	0	0	0	0	37	1	0	0	0	1	30	25	26.59574468	31	21	26.40302189	30	19	23.90780142	11	9	9	3	1	1.936170213	2	0	1.217391304	3	1	2.085106383	1	1132.663	620.471	894.768	7	5
3684	3	19	2	1	1	3	0	2	4	0	0	0	0	0	0	0	0	16	7	0	0	0	1	29	21	25.05263158	29	22	25.45614035	30	19	24.59649123	10	8	9	2	1	1.736842105	2	1	1.842105263	4	1	2.263157895	9	1084.294	655.292	858.961	7	5
3685	4	18	2	1	1	3	272	1	4	0	0	0	0	0	0	0	0	15	2	0	0	0	1	31	30	30.81818182	34	30	31.32070707	34	28	31.42424242	11	11	11	3	1	2.181818182	6	0	4.636363636	3	2	2.272727273	6	1480.898	1026.354	1227.493	7	5
3686	4	8	1	1	1	2	123	1	4	0	0	0	0	0	0	0	0	12	2	0	0	0	1	32	27	30.16666667	34	29	31.06944444	30	24	26.93055556	11	10	11	3	1	2.083333333	3	0	1.875	3	0	1.583333333	6	1369.653	963.081	1164.796	7	5
3687	6	19	1	1	1	1	699	1	4	0	0	0	0	0	0	0	0	12	2	0	0	0	1	31	26	28.26315789	31	25	27.48157895	32	25	28.35867446	11	9	10	3	0	1.473684211	2	0	1.1	4	1	2.684210526	1	1151.328	731.611	899.255	7	5
3688	4	21	1	1	1	3	423	1	8	0	0	0	0	0	0	0	0	37	2	0	0	0	1	31	25	27.25	32	24	28.99603175	33	25	28.93080808	11	9	10	3	1	1.625	2	0	1.291666667	3	1	1.866666667	1	1300.911	849.278	1053.777	7	5
3689	3	15	1	1	1	2	154	1	4	0	0	0	0	0	0	0	0	37	3	0	0	0	1	29	24	26.54166667	27	20	22.13221784	32	25	27.86920422	10	9	9	3	1	1.916666667	2	0	1.419354839	4	1	2.166666667	1	1029.746	646.581	819.349	7	5
3690	2	15	1	1	1	3	315	1	3	0	0	0	0	0	0	0	0	9	10	0	0	0	1	32	25	27.63157895	32	26	29.25789474	31	25	27.48157895	11	9	10	3	0	1.578947368	3	0	1.35	3	0	1.526315789	1	1156.282	780.347	936.6	7	5
3691	4	10	2	1	1	1	228	1	4	0	0	0	0	0	0	0	0	3	6	0	0	0	2	30	26	28.58333333	33	25	29.64484127	32	26	29.02777778	11	9	10	3	0	1.666666667	2	0	1.458333333	3	1	2.125	1	1323.97	916.573	1082.773	7	5
3692	3	22	1	1	1	2	467	2	4	0	0	0	0	0	0	0	0	4	1	0	0	0	1	32	28	30.04166667	33	26	29.51388889	33	25	28.33207071	11	10	11	3	1	1.958333333	2	0	1.333333333	3	1	2.25	1	1291.01	810.775	1023.909	7	5
3693	4	9	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	1	0	0	0	1	18	9	13.78947368	17	8	12.20087719	23	12	17.29824561	7	4	5	3	1	1.842105263	3	1	2.0	3	1	1.736842105	9	950.895	514.517	704.772	7	5
3694	3	14	1	1	1	2	179	3	4	0	0	0	0	0	0	0	0	35	1	0	0	0	1	31	25	28.0	32	25	29.42719298	31	23	26.22368421	11	9	10	3	0	1.529411765	2	0	1.4	3	2	2.388888889	9	1143.842	663.137	906.324	7	5
3695	4	22	2	1	1	3	160	2	4	0	0	0	0	0	0	0	0	4	1	0	0	0	1	33	30	31.0	33	29	30.80555556	34	25	29.19444444	12	11	11	3	1	1.913043478	3	1	2.125	3	1	2.083333333	6	1389.773	977.584	1169.272	7	5
